authorID,supervisorID,confjorID,supervisorsIDs
a33274,s33274,j5849,editor40421
a3077,s3077,j19131,editor40422
a33728,s33728,j555,editor40423
a18427,s18427,j11155,editor40424
a17067,s17067,j9133,editor40425
a39629,s39629,j10305,editor40426
a64415,s64415,j16243,editor40427
a42872,s42872,j468,editor40428
a21558,s21558,j5263,editor40429
a56489,s56489,j11750,editor40430
a101763,s101763,j17821,editor40431
a11812,s11812,j6610,editor40432
a62530,s62530,j5390,editor40433
a48923,s48923,j771,editor40434
a74963,s74963,j6420,editor40435
a74015,s74015,j1595,editor40436
a64095,s64095,j16888,editor40437
a97411,s97411,j6005,editor40438
a42812,s42812,j13014,editor40439
a20238,s20238,j19643,editor40440
a66370,s66370,j8890,editor40441
a29691,s29691,j15951,editor40442
a99895,s99895,j15480,editor40443
a82460,s82460,j19977,editor40444
a104286,s104286,j4560,editor40445
a84503,s84503,j18732,editor40446
a59345,s59345,j19657,editor40447
a33610,s33610,j1202,editor40448
a31350,s31350,j9856,editor40449
a50249,s50249,j4323,editor40450
a45488,s45488,j16984,editor40451
a80334,s80334,j7252,editor40452
a47189,s47189,j6899,editor40453
a98051,s98051,c204,chair742
a54695,s54695,j1366,editor40454
a55370,s55370,j7270,editor40455
a74035,s74035,j5898,editor40456
a29805,s29805,j15988,editor40457
a62374,s62374,j3183,editor40458
a93218,s93218,j12768,editor40459
a94898,s94898,j4287,editor40460
a28681,s28681,j16281,editor40461
a25175,s25175,j13154,editor40462
a1024,s1024,j17216,editor40463
a27596,s27596,j6404,editor40464
a18084,s18084,j16371,editor40465
a10152,s10152,j14666,editor40466
a14661,s14661,j868,editor40467
a4805,s4805,j4572,editor40468
a95972,s95972,j13805,editor40469
a3075,s3075,j8946,editor40470
a17686,s17686,j13107,editor40471
a81285,s81285,j3026,editor40472
a102737,s102737,j14115,editor40473
a81248,s81248,j9416,editor40474
a102292,s102292,j17102,editor40475
a96128,s96128,j16062,editor40476
a7256,s7256,j12096,editor40477
a9253,s9253,j4331,editor40478
a64603,s64603,c187,chair743
a77473,s77473,j17761,editor40479
a47088,s47088,j8808,editor40480
a13972,s13972,j3043,editor40481
a57950,s57950,j3049,editor40482
a29987,s29987,j4875,editor40483
a28888,s28888,j2827,editor40484
a103081,s103081,j18413,editor40485
a21579,s21579,j931,editor40486
a86858,s86858,j19019,editor40487
a83095,s83095,j11731,editor40488
a101344,s101344,j265,editor40489
a33441,s33441,j17907,editor40490
a83670,s83670,j9989,editor40491
a101930,s101930,j14176,editor40492
a39050,s39050,j14713,editor40493
a85196,s85196,j4238,editor40494
a31788,s31788,j10752,editor40495
a54049,s54049,j16850,editor40496
a86817,s86817,j13494,editor40497
a70625,s70625,j13531,editor40498
a70020,s70020,j15274,editor40499
a59456,s59456,j1983,editor40500
a3813,s3813,j18875,editor40501
a17914,s17914,j12654,editor40502
a67979,s67979,j14784,editor40503
a7052,s7052,j11483,editor40504
a79871,s79871,j18874,editor40505
a32935,s32935,j14689,editor40506
a69773,s69773,j5754,editor40507
a58455,s58455,j7312,editor40508
a58960,s58960,j849,editor40509
a103368,s103368,j9197,editor40510
a58269,s58269,j362,editor40511
a59394,s59394,j11414,editor40512
a676,s676,j11734,editor40513
a53160,s53160,j4340,editor40514
a13321,s13321,j1061,editor40515
a78351,s78351,j14671,editor40516
a2476,s2476,j17399,editor40517
a20737,s20737,j9325,editor40518
a44797,s44797,j17557,editor40519
a83186,s83186,j7700,editor40520
a89697,s89697,j245,editor40521
a70965,s70965,j3958,editor40522
a875,s875,j19949,editor40523
a54683,s54683,j10773,editor40524
a69379,s69379,j14760,editor40525
a78054,s78054,j10635,editor40526
a31492,s31492,j3453,editor40527
a90559,s90559,j16948,editor40528
a8423,s8423,j14292,editor40529
a29125,s29125,j6375,editor40530
a79121,s79121,j11381,editor40531
a77390,s77390,j13951,editor40532
a32686,s32686,j15915,editor40533
a5788,s5788,j1941,editor40534
a30583,s30583,j990,editor40535
a83803,s83803,j9047,editor40536
a96661,s96661,j14844,editor40537
a55179,s55179,j899,editor40538
a24695,s24695,j5191,editor40539
a24682,s24682,j10364,editor40540
a849,s849,j6363,editor40541
a44534,s44534,j5096,editor40542
a93502,s93502,j12809,editor40543
a67013,s67013,j2954,editor40544
a93845,s93845,j10693,editor40545
a35024,s35024,j19769,editor40546
a6841,s6841,j9708,editor40547
a49335,s49335,j15262,editor40548
a12844,s12844,j10228,editor40549
a39763,s39763,j2298,editor40550
a78994,s78994,j18818,editor40551
a69802,s69802,j13230,editor40552
a3195,s3195,j19020,editor40553
a3124,s3124,j14882,editor40554
a13552,s13552,j2721,editor40555
a105807,s105807,j14123,editor40556
a86819,s86819,j10620,editor40557
a19386,s19386,j12182,editor40558
a12409,s12409,j152,editor40559
a38836,s38836,j7265,editor40560
a70733,s70733,j4496,editor40561
a80694,s80694,j3641,editor40562
a764,s764,j13790,editor40563
a73135,s73135,j8779,editor40564
a44647,s44647,j12618,editor40565
a99869,s99869,j14883,editor40566
a2242,s2242,j14385,editor40567
a45185,s45185,j5562,editor40568
a101292,s101292,j9082,editor40569
a9374,s9374,j3156,editor40570
a51783,s51783,j17560,editor40571
a62139,s62139,j1866,editor40572
a41032,s41032,j1412,editor40573
a91241,s91241,j2316,editor40574
a78781,s78781,j2551,editor40575
a34127,s34127,j14544,editor40576
a92897,s92897,j11658,editor40577
a46780,s46780,j15993,editor40578
a2313,s2313,j15202,editor40579
a91448,s91448,j2092,editor40580
a88669,s88669,j12434,editor40581
a25797,s25797,j5728,editor40582
a89475,s89475,j1007,editor40583
a91706,s91706,j12967,editor40584
a60867,s60867,j2908,editor40585
a47433,s47433,j6987,editor40586
a95076,s95076,j17334,editor40587
a15312,s15312,j10510,editor40588
a61257,s61257,j3101,editor40589
a45157,s45157,j6268,editor40590
a11152,s11152,j2785,editor40591
a31945,s31945,j11376,editor40592
a48818,s48818,j13866,editor40593
a49805,s49805,j8713,editor40594
a28721,s28721,j18273,editor40595
a8148,s8148,j11583,editor40596
a58980,s58980,j6466,editor40597
a65329,s65329,j18314,editor40598
a52976,s52976,j8801,editor40599
a4762,s4762,j3134,editor40600
a94166,s94166,j4437,editor40601
a28956,s28956,j13728,editor40602
a70606,s70606,j9962,editor40603
a15677,s15677,j4748,editor40604
a44669,s44669,j13074,editor40605
a81637,s81637,j3967,editor40606
a59626,s59626,j14328,editor40607
a62329,s62329,j19257,editor40608
a99800,s99800,j15769,editor40609
a67417,s67417,j2198,editor40610
a29436,s29436,j8046,editor40611
a98296,s98296,j5531,editor40612
a68453,s68453,j882,editor40613
a77725,s77725,j1181,editor40614
a105817,s105817,j3760,editor40615
a44668,s44668,j13307,editor40616
a28041,s28041,j2022,editor40617
a3927,s3927,j16017,editor40618
a81093,s81093,j6237,editor40619
a79746,s79746,j10378,editor40620
a91380,s91380,j12003,editor40621
a26891,s26891,j15465,editor40622
a11392,s11392,j12077,editor40623
a87677,s87677,j10063,editor40624
a6034,s6034,c183,chair744
a69601,s69601,j19136,editor40625
a96102,s96102,j18530,editor40626
a93280,s93280,j5542,editor40627
a65003,s65003,j17372,editor40628
a57666,s57666,j17972,editor40629
a97990,s97990,j17978,editor40630
a58845,s58845,j17640,editor40631
a88561,s88561,j13978,editor40632
a56303,s56303,j16042,editor40633
a88272,s88272,j16309,editor40634
a86272,s86272,j14990,editor40635
a13581,s13581,j13495,editor40636
a19625,s19625,j15402,editor40637
a6145,s6145,j13000,editor40638
a32949,s32949,j6101,editor40639
a37516,s37516,j3715,editor40640
a26625,s26625,j17179,editor40641
a77829,s77829,j10599,editor40642
a5369,s5369,j2555,editor40643
a64878,s64878,j15199,editor40644
a94709,s94709,j19853,editor40645
a84183,s84183,j1702,editor40646
a4557,s4557,j424,editor40647
a59045,s59045,j5548,editor40648
a76951,s76951,c90,chair745
a86377,s86377,j11025,editor40649
a92210,s92210,j6972,editor40650
a25325,s25325,j19354,editor40651
a69896,s69896,j14236,editor40652
a39206,s39206,j2965,editor40653
a47000,s47000,j1507,editor40654
a27288,s27288,j19793,editor40655
a16422,s16422,j15617,editor40656
a41826,s41826,j16102,editor40657
a15147,s15147,j13352,editor40658
a34367,s34367,j13991,editor40659
a85891,s85891,j7575,editor40660
a51499,s51499,j9326,editor40661
a22891,s22891,j11683,editor40662
a47681,s47681,j7552,editor40663
a53926,s53926,j16919,editor40664
a59333,s59333,j16343,editor40665
a59723,s59723,j5559,editor40666
a1464,s1464,j2924,editor40667
a52272,s52272,j3243,editor40668
a46298,s46298,j9054,editor40669
a6699,s6699,j10086,editor40670
a99929,s99929,j14468,editor40671
a29444,s29444,j1757,editor40672
a21145,s21145,j12660,editor40673
a82743,s82743,j10441,editor40674
a11312,s11312,j9405,editor40675
a40592,s40592,j652,editor40676
a104656,s104656,j12067,editor40677
a29329,s29329,j14655,editor40678
a96186,s96186,j2791,editor40679
a51867,s51867,j13949,editor40680
a27292,s27292,j18325,editor40681
a38425,s38425,j12957,editor40682
a89164,s89164,j3886,editor40683
a62168,s62168,j5784,editor40684
a26242,s26242,j7755,editor40685
a10186,s10186,j16074,editor40686
a95571,s95571,j15905,editor40687
a43957,s43957,j14022,editor40688
a89333,s89333,j12581,editor40689
a64858,s64858,j19341,editor40690
a85454,s85454,j10060,editor40691
a53496,s53496,j19032,editor40692
a7023,s7023,j7799,editor40693
a83154,s83154,j544,editor40694
a67511,s67511,j11751,editor40695
a13129,s13129,j7911,editor40696
a31930,s31930,j2339,editor40697
a33382,s33382,j1806,editor40698
a76871,s76871,j12537,editor40699
a3510,s3510,j9641,editor40700
a96302,s96302,j4137,editor40701
a86263,s86263,j2438,editor40702
a14879,s14879,j12406,editor40703
a15183,s15183,j10107,editor40704
a95999,s95999,j14119,editor40705
a83760,s83760,j14507,editor40706
a103355,s103355,j18468,editor40707
a102726,s102726,j14558,editor40708
a90339,s90339,j2685,editor40709
a6169,s6169,j11353,editor40710
a29074,s29074,j9790,editor40711
a2830,s2830,j13795,editor40712
a29274,s29274,j3939,editor40713
a54011,s54011,j3755,editor40714
a60502,s60502,j11851,editor40715
a95844,s95844,j19052,editor40716
a35279,s35279,j4025,editor40717
a15074,s15074,j10649,editor40718
a103184,s103184,c212,chair746
a30775,s30775,j7747,editor40719
a20350,s20350,j5256,editor40720
a86349,s86349,j16575,editor40721
a8622,s8622,j7324,editor40722
a19588,s19588,j4689,editor40723
a13354,s13354,j10497,editor40724
a61329,s61329,j474,editor40725
a1098,s1098,j18910,editor40726
a93152,s93152,j7255,editor40727
a32480,s32480,j14054,editor40728
a13067,s13067,j16450,editor40729
a73680,s73680,j10400,editor40730
a84961,s84961,j5753,editor40731
a103485,s103485,j2306,editor40732
a81487,s81487,j16781,editor40733
a79394,s79394,j8926,editor40734
a43782,s43782,j591,editor40735
a96391,s96391,j11308,editor40736
a51872,s51872,j836,editor40737
a47880,s47880,j11976,editor40738
a103330,s103330,j2117,editor40739
a38819,s38819,j3847,editor40740
a96810,s96810,j3507,editor40741
a19470,s19470,j4299,editor40742
a14014,s14014,j12435,editor40743
a35223,s35223,j12684,editor40744
a43535,s43535,j4944,editor40745
a77374,s77374,j16585,editor40746
a280,s280,j6212,editor40747
a89694,s89694,j6522,editor40748
a82551,s82551,j1381,editor40749
a48286,s48286,j11328,editor40750
a26197,s26197,j12847,editor40751
a43680,s43680,j367,editor40752
a58385,s58385,j6283,editor40753
a76093,s76093,j15687,editor40754
a61734,s61734,j6448,editor40755
a48970,s48970,c219,chair747
a24482,s24482,j8844,editor40756
a104045,s104045,j19875,editor40757
a38410,s38410,c72,chair748
a42067,s42067,j11712,editor40758
a71598,s71598,j2532,editor40759
a52964,s52964,j19658,editor40760
a64531,s64531,j10455,editor40761
a41601,s41601,j15290,editor40762
a24173,s24173,j17252,editor40763
a42279,s42279,j3176,editor40764
a57152,s57152,j14376,editor40765
a24298,s24298,j6416,editor40766
a101361,s101361,j5585,editor40767
a84288,s84288,j4802,editor40768
a69858,s69858,j14995,editor40769
a43569,s43569,j14222,editor40770
a60358,s60358,j4737,editor40771
a22832,s22832,j9767,editor40772
a105123,s105123,j12269,editor40773
a21692,s21692,j597,editor40774
a102163,s102163,j732,editor40775
a44806,s44806,j10333,editor40776
a23336,s23336,j17402,editor40777
a28770,s28770,j12389,editor40778
a5658,s5658,j11610,editor40779
a77,s77,j3135,editor40780
a81549,s81549,j1799,editor40781
a18028,s18028,j3208,editor40782
a32575,s32575,j17639,editor40783
a89173,s89173,j16266,editor40784
a54701,s54701,j11026,editor40785
a44353,s44353,j10983,editor40786
a94194,s94194,j12416,editor40787
a42571,s42571,j10710,editor40788
a3180,s3180,j16259,editor40789
a74433,s74433,j2846,editor40790
a24249,s24249,j10076,editor40791
a61181,s61181,j160,editor40792
a63264,s63264,j12861,editor40793
a83662,s83662,j5298,editor40794
a37957,s37957,j15806,editor40795
a39611,s39611,j7523,editor40796
a51478,s51478,j9490,editor40797
a104950,s104950,j7221,editor40798
a85157,s85157,j3460,editor40799
a17655,s17655,j6314,editor40800
a94985,s94985,j6299,editor40801
a29261,s29261,j14401,editor40802
a94474,s94474,j5618,editor40803
a22411,s22411,j12681,editor40804
a59375,s59375,j11271,editor40805
a50506,s50506,j18001,editor40806
a54528,s54528,j7579,editor40807
a103196,s103196,j6690,editor40808
a94094,s94094,j8795,editor40809
a70791,s70791,j3570,editor40810
a17047,s17047,j16535,editor40811
a28832,s28832,j1467,editor40812
a26097,s26097,j627,editor40813
a67093,s67093,j4078,editor40814
a67162,s67162,j14093,editor40815
a50491,s50491,j18087,editor40816
a7133,s7133,j6092,editor40817
a39376,s39376,j5050,editor40818
a73688,s73688,j10777,editor40819
a88788,s88788,j6254,editor40820
a78226,s78226,j8985,editor40821
a79238,s79238,j12097,editor40822
a95237,s95237,j13367,editor40823
a98539,s98539,j11906,editor40824
a4884,s4884,j13675,editor40825
a105828,s105828,j6319,editor40826
a63145,s63145,j19238,editor40827
a27919,s27919,j6344,editor40828
a39392,s39392,j5234,editor40829
a72289,s72289,j1066,editor40830
a104402,s104402,j4747,editor40831
a36864,s36864,c140,chair749
a92954,s92954,j9470,editor40832
a92475,s92475,j9903,editor40833
a37979,s37979,j1108,editor40834
a15606,s15606,j11254,editor40835
a94967,s94967,j13523,editor40836
a32672,s32672,j19874,editor40837
a52895,s52895,j12540,editor40838
a18712,s18712,j7844,editor40839
a96742,s96742,j19911,editor40840
a88240,s88240,j3484,editor40841
a44232,s44232,j13076,editor40842
a23208,s23208,j7594,editor40843
a83244,s83244,j13510,editor40844
a22686,s22686,j1562,editor40845
a102612,s102612,j9288,editor40846
a102351,s102351,j13300,editor40847
a48714,s48714,j19721,editor40848
a53745,s53745,j8681,editor40849
a5625,s5625,j16337,editor40850
a68161,s68161,j4589,editor40851
a81217,s81217,j11757,editor40852
a90015,s90015,j714,editor40853
a62416,s62416,j17668,editor40854
a42848,s42848,j19710,editor40855
a76528,s76528,j18625,editor40856
a23230,s23230,j1658,editor40857
a22533,s22533,j19638,editor40858
a57577,s57577,j19886,editor40859
a58853,s58853,j5855,editor40860
a81687,s81687,j18188,editor40861
a45189,s45189,j2542,editor40862
a77279,s77279,j10539,editor40863
a23578,s23578,j8775,editor40864
a85337,s85337,j16854,editor40865
a18094,s18094,j10654,editor40866
a93087,s93087,j18546,editor40867
a78686,s78686,j1033,editor40868
a73698,s73698,j19200,editor40869
a5896,s5896,j12628,editor40870
a74529,s74529,j14813,editor40871
a32374,s32374,j14582,editor40872
a71039,s71039,j15787,editor40873
a62704,s62704,j12531,editor40874
a44710,s44710,j15795,editor40875
a102562,s102562,j19771,editor40876
a13400,s13400,j14695,editor40877
a32189,s32189,j1341,editor40878
a41251,s41251,j8862,editor40879
a100863,s100863,j12396,editor40880
a74735,s74735,j10896,editor40881
a74419,s74419,j6312,editor40882
a51200,s51200,j11371,editor40883
a24562,s24562,j2005,editor40884
a53524,s53524,j17915,editor40885
a76580,s76580,j3418,editor40886
a87030,s87030,j12107,editor40887
a17132,s17132,j3116,editor40888
a15524,s15524,j2241,editor40889
a68585,s68585,j18555,editor40890
a59569,s59569,j18454,editor40891
a18548,s18548,j2742,editor40892
a21681,s21681,c44,chair750
a22421,s22421,j5683,editor40893
a3859,s3859,j3115,editor40894
a103384,s103384,j15183,editor40895
a14606,s14606,j11028,editor40896
a78584,s78584,j15656,editor40897
a56012,s56012,j136,editor40898
a54824,s54824,j548,editor40899
a14832,s14832,j15767,editor40900
a5240,s5240,j16405,editor40901
a1386,s1386,j216,editor40902
a22041,s22041,j16052,editor40903
a31804,s31804,j15823,editor40904
a48219,s48219,j9168,editor40905
a76457,s76457,j8759,editor40906
a101544,s101544,j11661,editor40907
a25422,s25422,j2761,editor40908
a99954,s99954,j2112,editor40909
a90799,s90799,j14405,editor40910
a74811,s74811,j16747,editor40911
a56684,s56684,j5849,editor40912
a84189,s84189,j19131,editor40913
a59947,s59947,j555,editor40914
a98796,s98796,j11155,editor40915
a80961,s80961,j9133,editor40916
a64282,s64282,j10305,editor40917
a56338,s56338,j16243,editor40918
a53540,s53540,j468,editor40919
a22324,s22324,j5263,editor40920
a103813,s103813,j11750,editor40921
a47344,s47344,j17821,editor40922
a50638,s50638,j6610,editor40923
a80395,s80395,j5390,editor40924
a38175,s38175,j771,editor40925
a79399,s79399,j6420,editor40926
a72270,s72270,j1595,editor40927
a59457,s59457,j16888,editor40928
a22842,s22842,j6005,editor40929
a104418,s104418,j13014,editor40930
a21204,s21204,j19643,editor40931
a65141,s65141,j8890,editor40932
a74167,s74167,j15951,editor40933
a36351,s36351,j15480,editor40934
a27630,s27630,j19977,editor40935
a83677,s83677,j4560,editor40936
a9172,s9172,j18732,editor40937
a60202,s60202,j19657,editor40938
a98721,s98721,j1202,editor40939
a35328,s35328,j9856,editor40940
a87556,s87556,j4323,editor40941
a61825,s61825,j16984,editor40942
a9989,s9989,j7252,editor40943
a69287,s69287,j6899,editor40944
a99667,s99667,c204,chair751
a15184,s15184,j1366,editor40945
a81025,s81025,j7270,editor40946
a46641,s46641,j5898,editor40947
a46749,s46749,j15988,editor40948
a104857,s104857,j3183,editor40949
a3276,s3276,j12768,editor40950
a95379,s95379,j4287,editor40951
a31307,s31307,j16281,editor40952
a52881,s52881,j13154,editor40953
a71280,s71280,j17216,editor40954
a65902,s65902,j6404,editor40955
a83685,s83685,j16371,editor40956
a19994,s19994,j14666,editor40957
a28597,s28597,j868,editor40958
a71628,s71628,j4572,editor40959
a96784,s96784,j13805,editor40960
a94048,s94048,j8946,editor40961
a22110,s22110,j13107,editor40962
a93310,s93310,j3026,editor40963
a74350,s74350,j14115,editor40964
a21044,s21044,j9416,editor40965
a51766,s51766,j17102,editor40966
a11782,s11782,j16062,editor40967
a40099,s40099,j12096,editor40968
a53618,s53618,j4331,editor40969
a88352,s88352,c187,chair752
a27722,s27722,j17761,editor40970
a41355,s41355,j8808,editor40971
a68735,s68735,j3043,editor40972
a54218,s54218,j3049,editor40973
a83307,s83307,j4875,editor40974
a88694,s88694,j2827,editor40975
a95437,s95437,j18413,editor40976
