journalID,journalRef,journal,year,volumeName,journalVID
j9073,2-s2.0-85170255767,Journal of Energy Storage,2023,journal9073,jv9073
j9074,2-s2.0-85170246380,Light: Science and Applications,2023,journal9074,jv9074
j9075,2-s2.0-85170828178,Measurement Science and Technology,2023,journal9075,jv9075
j9076,2-s2.0-85170435404,Optics and Lasers in Engineering,2023,journal9076,jv9076
j9077,2-s2.0-85170233711,Nature Communications,2023,journal9077,jv9077
j9078,2-s2.0-85170434158,Landscape and Urban Planning,2023,journal9078,jv9078
j9079,2-s2.0-85170105937,Nano Research,2023,journal9079,jv9079
j9080,2-s2.0-85171196454,BMC Infectious Diseases,2023,journal9080,jv9080
j9081,2-s2.0-85171163175,Big Data Mining and Analytics,2023,journal9081,jv9081
j9082,2-s2.0-85169803809,Applied Energy,2023,journal9082,jv9082
j9083,2-s2.0-85169888890,Journal of Energy Storage,2023,journal9083,jv9083
j9084,2-s2.0-85171136948,Big Data Mining and Analytics,2023,journal9084,jv9084
j9085,2-s2.0-85170104180,Cell Research,2023,journal9085,jv9085
j9086,2-s2.0-85170820521,Nature Communications,2023,journal9086,jv9086
j9087,2-s2.0-85171160335,Journal of Cancer Research and Clinical Oncology,2023,journal9087,jv9087
j9088,2-s2.0-85170625286,Clinical Epigenetics,2023,journal9088,jv9088
j9089,2-s2.0-85169925913,Pattern Recognition,2023,journal9089,jv9089
j9090,2-s2.0-85169797510,Sustainable Computing: Informatics and Systems,2023,journal9090,jv9090
j9091,2-s2.0-85170031679,Nano Research,2023,journal9091,jv9091
j9092,2-s2.0-85170655017,BMC Cancer,2023,journal9092,jv9092
j9093,2-s2.0-85170040667,Landscape Ecology,2023,journal9093,jv9093
j9094,2-s2.0-85171179242,Big Data Mining and Analytics,2023,journal9094,jv9094
j9095,2-s2.0-85171173805,The Lancet Regional Health - Western Pacific,2023,journal9095,jv9095
j9096,2-s2.0-85170482921,Signal Transduction and Targeted Therapy,2023,journal9096,jv9096
j9097,2-s2.0-85170419713,Progress in Organic Coatings,2023,journal9097,jv9097
j9098,2-s2.0-85170558815,International Journal of Impact Engineering,2023,journal9098,jv9098
j9099,2-s2.0-85170716683,Nature Communications,2023,journal9099,jv9099
j9100,2-s2.0-85168333834,Journal of the American Ceramic Society,2023,journal9100,jv9100
j9101,2-s2.0-85169697523,IEEE Wireless Communications Letters,2023,journal9101,jv9101
j9102,2-s2.0-85169549173,Measurement Science and Technology,2023,journal9102,jv9102
j9103,2-s2.0-85168390862,Frontiers of Environmental Science and Engineering,2023,journal9103,jv9103
j9104,2-s2.0-85168718694,IEEE Transactions on Cognitive Communications and Networking,2023,journal9104,jv9104
j9105,2-s2.0-85169661960,Journal of Engineering and Applied Science,2023,journal9105,jv9105
j9106,2-s2.0-85169609041,Journal of Cloud Computing,2023,journal9106,jv9106
j9107,2-s2.0-85168743658,IEEE Internet of Things Journal,2023,journal9107,jv9107
j9108,2-s2.0-85169162862,Advanced Theory and Simulations,2023,journal9108,jv9108
j9109,2-s2.0-85168712194,npj Quantum Materials,2023,journal9109,jv9109
j9110,2-s2.0-85169697414,npj Computational Materials,2023,journal9110,jv9110
j9111,2-s2.0-85168537088,Scientific Reports,2023,journal9111,jv9111
j9112,2-s2.0-85169698860,Nature Communications,2023,journal9112,jv9112
j9113,2-s2.0-85168716428,IEEE Transactions on Broadcasting,2023,journal9113,jv9113
j9114,2-s2.0-85168989297,Nature Communications,2023,journal9114,jv9114
j9115,2-s2.0-85168728562,Nature Communications,2023,journal9115,jv9115
j9116,2-s2.0-85168450506,Journal of Building Pathology and Rehabilitation,2023,journal9116,jv9116
j9117,2-s2.0-85168796414,Journal of Constructional Steel Research,2023,journal9117,jv9117
j9118,2-s2.0-85168391811,Asian-Pacific Journal of Second and Foreign Language Education,2023,journal9118,jv9118
j9119,2-s2.0-85168771478,International Journal of Electrical Power and Energy Systems,2023,journal9119,jv9119
j9120,2-s2.0-85168822274,Separation and Purification Technology,2023,journal9120,jv9120
j9121,2-s2.0-85168917609,Nature Communications,2023,journal9121,jv9121
j9122,2-s2.0-85168533388,Science China Information Sciences,2023,journal9122,jv9122
j9123,2-s2.0-85169016073,AIChE Journal,2023,journal9123,jv9123
j9124,2-s2.0-85169674947,IEEE Transactions on Pattern Analysis and Machine Intelligence,2023,journal9124,jv9124
j9125,2-s2.0-85168949762,Nano Research,2023,journal9125,jv9125
j9126,2-s2.0-85168699397,Communications Earth and Environment,2023,journal9126,jv9126
j9127,2-s2.0-85169137129,npj Vaccines,2023,journal9127,jv9127
j9128,2-s2.0-85168716612,Radiation Physics and Chemistry,2023,journal9128,jv9128
j9129,2-s2.0-85168671942,Communications Chemistry,2023,journal9129,jv9129
j9130,2-s2.0-85168658528,Virology Journal,2023,journal9130,jv9130
j9131,2-s2.0-85168877154,BMC Public Health,2023,journal9131,jv9131
j9132,2-s2.0-85169159092,Soft Computing,2023,journal9132,jv9132
j9133,2-s2.0-85169610477,Cell Regeneration,2023,journal9133,jv9133
j9134,2-s2.0-85169757079,Military Medical Research,2023,journal9134,jv9134
j9135,2-s2.0-85168902881,Journal of Adolescence,2023,journal9135,jv9135
j9136,2-s2.0-85168736322,Nature Communications,2023,journal9136,jv9136
j9137,2-s2.0-85169708027,Nature Communications,2023,journal9137,jv9137
j9138,2-s2.0-85169508749,Communications in Transportation Research,2023,journal9138,jv9138
j9139,2-s2.0-85168409004,Nuclear Engineering and Design,2023,journal9139,jv9139
j9140,2-s2.0-85168704354,Journal of Industrial Ecology,2023,journal9140,jv9140
j9141,2-s2.0-85168988265,Neurosurgical Review,2023,journal9141,jv9141
j9142,2-s2.0-85168794508,Humanities and Social Sciences Communications,2023,journal9142,jv9142
j9143,2-s2.0-85168727853,Nature Communications,2023,journal9143,jv9143
j9144,2-s2.0-85168509731,Scientia Horticulturae,2023,journal9144,jv9144
j9145,2-s2.0-85168794412,Materials Today Communications,2023,journal9145,jv9145
j9146,2-s2.0-85168574196,Astrodynamics,2023,journal9146,jv9146
j9147,2-s2.0-85168419290,NPG Asia Materials,2023,journal9147,jv9147
j9148,2-s2.0-85168867442,Journal of Polymer Science,2023,journal9148,jv9148
j9149,2-s2.0-85169555095,European Neuropsychopharmacology,2023,journal9149,jv9149
j9150,2-s2.0-85169077408,npj Quantum Materials,2023,journal9150,jv9150
j9151,2-s2.0-85168697358,IEEE Transactions on Intelligent Transportation Systems,2023,journal9151,jv9151
j9152,2-s2.0-85169004657,Energy Policy,2023,journal9152,jv9152
j9153,2-s2.0-85168390264,Nature Communications,2023,journal9153,jv9153
j9154,2-s2.0-85168932855,Nano Research,2023,journal9154,jv9154
j9155,2-s2.0-85168587700,Neuroscience Bulletin,2023,journal9155,jv9155
j9156,2-s2.0-85168414313,Measurement Science and Technology,2023,journal9156,jv9156
j9157,2-s2.0-85169067439,Bioelectrochemistry,2023,journal9157,jv9157
j9158,2-s2.0-85168807149,Journal of Constructional Steel Research,2023,journal9158,jv9158
j9159,2-s2.0-85168743732,IEEE Transactions on Power Electronics,2023,journal9159,jv9159
j9160,2-s2.0-85169664514,Communications Biology,2023,journal9160,jv9160
j9161,2-s2.0-85168741554,IEEE Transactions on Aerospace and Electronic Systems,2023,journal9161,jv9161
j9162,2-s2.0-85169680226,IEEE Transactions on Computers,2023,journal9162,jv9162
j9163,2-s2.0-85169616315,International Journal of Electrical Power and Energy Systems,2023,journal9163,jv9163
j9164,2-s2.0-85168366144,Nature Communications,2023,journal9164,jv9164
j9165,2-s2.0-85168364361,Osteoporosis International,2023,journal9165,jv9165
j9166,2-s2.0-85169161970,Nature Chemistry,2023,journal9166,jv9166
j9167,2-s2.0-85168722816,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",2023,journal9167,jv9167
j9168,2-s2.0-85169290405,Nuclear Engineering and Design,2023,journal9168,jv9168
j9169,2-s2.0-85169155743,Landslides,2023,journal9169,jv9169
j9170,2-s2.0-85168332249,Journal of Human Genetics,2023,journal9170,jv9170
j9171,2-s2.0-85169686290,Advanced Functional Materials,2023,journal9171,jv9171
j9172,2-s2.0-85169762190,Scientific Reports,2023,journal9172,jv9172
j9173,2-s2.0-85169699873,Nature Communications,2023,journal9173,jv9173
j9174,2-s2.0-85169230038,Molecular Cancer,2023,journal9174,jv9174
j9175,2-s2.0-85168741785,IEEE Transactions on Cognitive Communications and Networking,2023,journal9175,jv9175
j9176,2-s2.0-85169040218,Computer Physics Communications,2023,journal9176,jv9176
j9177,2-s2.0-85168742237,Nature Communications,2023,journal9177,jv9177
j9178,2-s2.0-85169666170,Nature Communications,2023,journal9178,jv9178
j9179,2-s2.0-85169601603,International Journal of Extreme Manufacturing,2023,journal9179,jv9179
j9180,2-s2.0-85168326873,AIChE Journal,2023,journal9180,jv9180
j9181,2-s2.0-85169480701,Information Systems Research,2023,journal9181,jv9181
j9182,2-s2.0-85169016273,Journal of Constructional Steel Research,2023,journal9182,jv9182
j9183,2-s2.0-85168946572,International Journal of Community Well-Being,2023,journal9183,jv9183
j9184,2-s2.0-85169543476,International Journal of Coal Science and Technology,2023,journal9184,jv9184
j9185,2-s2.0-85169565382,Laser and Photonics Reviews,2023,journal9185,jv9185
j9186,2-s2.0-85168661030,Corrosion Reviews,2023,journal9186,jv9186
j9187,2-s2.0-85169463096,Journal of Constructional Steel Research,2023,journal9187,jv9187
j9188,2-s2.0-85169012051,Reliability Engineering and System Safety,2023,journal9188,jv9188
j9189,2-s2.0-85168713262,IEEE Transactions on Intelligent Transportation Systems,2023,journal9189,jv9189
j9190,2-s2.0-85168353822,Journal of Clinical Psychology,2023,journal9190,jv9190
j9191,2-s2.0-85168733884,Nature Communications,2023,journal9191,jv9191
j9192,2-s2.0-85169542710,Journal of Constructional Steel Research,2023,journal9192,jv9192
j9193,2-s2.0-85169366039,Nature Communications,2023,journal9193,jv9193
j9194,2-s2.0-85168728502,Communications Biology,2023,journal9194,jv9194
j9195,2-s2.0-85168582828,Separation and Purification Technology,2023,journal9195,jv9195
j9196,2-s2.0-85169674053,IEEE Antennas and Wireless Propagation Letters,2023,journal9196,jv9196
j9197,2-s2.0-85169526365,Parasites and Vectors,2023,journal9197,jv9197
j9198,2-s2.0-85169696587,Communications Materials,2023,journal9198,jv9198
j9199,2-s2.0-85168745340,BMC Medicine,2023,journal9199,jv9199
j9200,2-s2.0-85168117292,Indian Geotechnical Journal,2023,journal9200,jv9200
j9201,2-s2.0-85168296166,IEEE Transactions on Intelligent Transportation Systems,2023,journal9201,jv9201
j9202,2-s2.0-85168299431,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",2023,journal9202,jv9202
j9203,2-s2.0-85166671946,Advanced Fiber Materials,2023,journal9203,jv9203
j9204,2-s2.0-85166658204,Nano Research Energy,2023,journal9204,jv9204
j9205,2-s2.0-85167717955,Nature Communications,2023,journal9205,jv9205
j9206,2-s2.0-85167414664,IAES International Journal of Artificial Intelligence,2023,journal9206,jv9206
j9207,2-s2.0-85167513352,Applied Research in Quality of Life,2023,journal9207,jv9207
j9208,2-s2.0-85166987349,Computational Visual Media,2023,journal9208,jv9208
j9209,2-s2.0-85166947740,Journal of the European Ceramic Society,2023,journal9209,jv9209
j9210,2-s2.0-85167800609,Signal Processing,2023,journal9210,jv9210
j9211,2-s2.0-85168257744,IEEE Transactions on Intelligent Transportation Systems,2023,journal9211,jv9211
j9212,2-s2.0-85166734896,Tsinghua Science and Technology,2023,journal9212,jv9212
j9213,2-s2.0-85167533802,BMC Bioinformatics,2023,journal9213,jv9213
j9214,2-s2.0-85168258797,IEEE Transactions on Intelligent Transportation Systems,2023,journal9214,jv9214
j9215,2-s2.0-85168090837,Journal of Adolescence,2023,journal9215,jv9215
j9216,2-s2.0-85168082130,Inflammation,2023,journal9216,jv9216
j9217,2-s2.0-85168070209,BMC Medical Informatics and Decision Making,2023,journal9217,jv9217
j9218,2-s2.0-85168293454,Nature Communications,2023,journal9218,jv9218
j9219,2-s2.0-85167605343,Journal of Computational Biophysics and Chemistry,2023,journal9219,jv9219
j9220,2-s2.0-85167370014,BMC Biology,2023,journal9220,jv9220
j9221,2-s2.0-85167530380,Acta Neuropathologica Communications,2023,journal9221,jv9221
j9222,2-s2.0-85167361194,Astrodynamics,2023,journal9222,jv9222
j9223,2-s2.0-85166968216,Journal of the European Ceramic Society,2023,journal9223,jv9223
j9224,2-s2.0-85168275085,IEEE Transactions on Power Delivery,2023,journal9224,jv9224
j9225,2-s2.0-85166934763,Retina,2023,journal9225,jv9225
j9226,2-s2.0-85166772819,IEEE Transactions on Computers,2023,journal9226,jv9226
j9227,2-s2.0-85166739324,Tsinghua Science and Technology,2023,journal9227,jv9227
j9228,2-s2.0-85166973095,Journal of Digital Economy,2023,journal9228,jv9228
j9229,2-s2.0-85167817237,Journal of the European Ceramic Society,2023,journal9229,jv9229
j9230,2-s2.0-85166777001,IEEE Transactions on Circuits and Systems I: Regular Papers,2023,journal9230,jv9230
j9231,2-s2.0-85166906853,Hepatology International,2023,journal9231,jv9231
j9232,2-s2.0-85168152996,Journal of Environmental Radioactivity,2023,journal9232,jv9232
j9233,2-s2.0-85166735927,Tsinghua Science and Technology,2023,journal9233,jv9233
j9234,2-s2.0-85167971207,Swarm and Evolutionary Computation,2023,journal9234,jv9234
j9235,2-s2.0-85168308862,npj Quantum Information,2023,journal9235,jv9235
j9236,2-s2.0-85167514489,BMC Medical Education,2023,journal9236,jv9236
j9237,2-s2.0-85167763890,Scientific Reports,2023,journal9237,jv9237
j9238,2-s2.0-85166782156,IEEE Transactions on Pattern Analysis and Machine Intelligence,2023,journal9238,jv9238
j9239,2-s2.0-85168272264,Nature Communications,2023,journal9239,jv9239
j9240,2-s2.0-85166676464,Nano Research Energy,2023,journal9240,jv9240
j9241,2-s2.0-85166642807,Computational Visual Media,2023,journal9241,jv9241
j9242,2-s2.0-85167672010,Orphanet Journal of Rare Diseases,2023,journal9242,jv9242
j9243,2-s2.0-85166758470,IEEE Transactions on Aerospace and Electronic Systems,2023,journal9243,jv9243
j9244,2-s2.0-85167442327,Pattern Recognition,2023,journal9244,jv9244
j9245,2-s2.0-85166776681,IEEE Transactions on Pattern Analysis and Machine Intelligence,2023,journal9245,jv9245
j9246,2-s2.0-85167619914,Journal of Constructional Steel Research,2023,journal9246,jv9246
j9247,2-s2.0-85168263839,Nature Communications,2023,journal9247,jv9247
j9248,2-s2.0-85168069006,Scientific Reports,2023,journal9248,jv9248
j9249,2-s2.0-85167402248,Cell Regeneration,2023,journal9249,jv9249
j9250,2-s2.0-85167365099,Nano Research,2023,journal9250,jv9250
j9251,2-s2.0-85167731788,Chronic Diseases and Translational Medicine,2023,journal9251,jv9251
j9252,2-s2.0-85167602539,Applied Mathematical Modelling,2023,journal9252,jv9252
j9253,2-s2.0-85168276477,IEEE Transactions on Aerospace and Electronic Systems,2023,journal9253,jv9253
j9254,2-s2.0-85166735937,Tsinghua Science and Technology,2023,journal9254,jv9254
j9255,2-s2.0-85166773807,IEEE Transactions on Intelligent Transportation Systems,2023,journal9255,jv9255
j9256,2-s2.0-85166957348,Energy,2023,journal9256,jv9256
j9257,2-s2.0-85166736078,Tsinghua Science and Technology,2023,journal9257,jv9257
j9258,2-s2.0-85167591270,Science of the Total Environment,2023,journal9258,jv9258
j9259,2-s2.0-85167905390,Educational Technology Research and Development,2023,journal9259,jv9259
j9260,2-s2.0-85167576036,Journal of Constructional Steel Research,2023,journal9260,jv9260
j9261,2-s2.0-85166736074,Tsinghua Science and Technology,2023,journal9261,jv9261
j9262,2-s2.0-85167507310,Nano Research,2023,journal9262,jv9262
j9263,2-s2.0-85166643784,Nano Research Energy,2023,journal9263,jv9263
j9264,2-s2.0-85167363003,Nano Research,2023,journal9264,jv9264
j9265,2-s2.0-85166734734,Tsinghua Science and Technology,2023,journal9265,jv9265
j9266,2-s2.0-85167619302,Journal of Constructional Steel Research,2023,journal9266,jv9266
j9267,2-s2.0-85167710337,International Journal of Modern Physics C,2023,journal9267,jv9267
j9268,2-s2.0-85167347812,Nano Research,2023,journal9268,jv9268
j9269,2-s2.0-85166740059,Tsinghua Science and Technology,2023,journal9269,jv9269
j9270,2-s2.0-85167506857,Nano Research,2023,journal9270,jv9270
j9271,2-s2.0-85167833298,Science China Chemistry,2023,journal9271,jv9271
j9272,2-s2.0-85167791192,Expert Systems with Applications,2023,journal9272,jv9272
j9273,2-s2.0-85166734184,Tsinghua Science and Technology,2023,journal9273,jv9273
j9274,2-s2.0-85167395566,Humanities and Social Sciences Communications,2023,journal9274,jv9274
j9275,2-s2.0-85167396773,Signal Processing,2023,journal9275,jv9275
j9276,2-s2.0-85167531316,BMC Cardiovascular Disorders,2023,journal9276,jv9276
j9277,2-s2.0-85167671494,Scientific Reports,2023,journal9277,jv9277
j9278,2-s2.0-85167416788,Annals of Forest Science,2023,journal9278,jv9278
j9279,2-s2.0-85166975354,Energy,2023,journal9279,jv9279
j9280,2-s2.0-85166738954,Tsinghua Science and Technology,2023,journal9280,jv9280
j9281,2-s2.0-85167672983,Plant Biotechnology Journal,2023,journal9281,jv9281
j9282,2-s2.0-85166741158,Tsinghua Science and Technology,2023,journal9282,jv9282
j9283,2-s2.0-85166736138,Tsinghua Science and Technology,2023,journal9283,jv9283
j9284,2-s2.0-85168065869,Nature Communications,2023,journal9284,jv9284
j9285,2-s2.0-85168280752,Orphanet Journal of Rare Diseases,2023,journal9285,jv9285
j9286,2-s2.0-85166778652,Tsinghua Science and Technology,2023,journal9286,jv9286
j9287,2-s2.0-85168283239,IEEE Wireless Communications Letters,2023,journal9287,jv9287
j9288,2-s2.0-85167370714,Journal of Orthopaedic Surgery and Research,2023,journal9288,jv9288
j9289,2-s2.0-85166904913,Healthcare Analytics,2023,journal9289,jv9289
j9290,2-s2.0-85166738713,Tsinghua Science and Technology,2023,journal9290,jv9290
j9291,2-s2.0-85167346861,Environment Systems and Decisions,2023,journal9291,jv9291
j9292,2-s2.0-85168146702,Nature Sustainability,2023,journal9292,jv9292
j9293,2-s2.0-85168239554,Chinese Journal of Mechanical Engineering (English Edition),2023,journal9293,jv9293
j9294,2-s2.0-85167351013,European Journal of Wood and Wood Products,2023,journal9294,jv9294
j9295,2-s2.0-85166908603,Communications in Transportation Research,2023,journal9295,jv9295
j9296,2-s2.0-85168154043,Protein Expression and Purification,2023,journal9296,jv9296
j9297,2-s2.0-85168287799,IEEE Transactions on Pattern Analysis and Machine Intelligence,2023,journal9297,jv9297
j9298,2-s2.0-85166733155,Tsinghua Science and Technology,2023,journal9298,jv9298
